jnr	region	name	munnr	year	age	cr	pcl	fecund	ovul	twincr	twinpcl	ca	totcalb	totclut	antov	cweight	day	month	daynr
41060295	4106	Vestf/Telem	719	1998	2	0	0	0	0			0	0	0	2	161	9	10	282
41060298	4106	Vestf/Telem	719	1998	8	1	1	1	1	0	0	1	2	1	2	162	24	10	297
41060301	4106	Vestf/Telem	719	1998	2	0	2	0	1		1	0	0	3	2	210	22	10	295
41060017	4106	Vestf/Telem	728	1998	17	1	2	1	1	0	1	0	1	2	2	181	17	10	290
41060019	4106	Vestf/Telem	728	1998	8	2	1	1	1	1	0	0	2	1	2	161	24	10	297
41060022	4106	Vestf/Telem	728	1998	16	2	1	1	1	1	0	4	6	1	2	211	11	10	284
41060029	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	122	6	10	279
41060030	4106	Vestf/Telem	728	1998	3	1	1	1	1	0	0	0	1	1	2	173	17	10	290
41060031	4106	Vestf/Telem	728	1998	2	0	1	0	1		0	0	0	1	2	152	18	10	291
41060032	4106	Vestf/Telem	728	1998	14	1	1	1	1	0	0	1	2	1	2	191	17	10	290
41060035	4106	Vestf/Telem	728	1998	8	1	0	1	0	0		1	2	0	2	175	10	10	283
41060039	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	142	9	10	282
41060044	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	107	7	10	280
41060045	4106	Vestf/Telem	728	1998	7	1	2	1	1	0	1	2	3	2	2	220	8	10	281
41060047	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	95	18	10	291
41060050	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	125	16	10	289
41060115	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	105	30	10	303
41060116	4106	Vestf/Telem	728	1998	3	0	0	1	0			1	1	0	2	155	17	10	290
41060136	4106	Vestf/Telem	728	1998	15	1	0	1	0	0		2	3	0	2	143	15	10	288
41060138	4106	Vestf/Telem	728	1998	6	0	1	1	1		0	2	2	1	2		17	10	290
41060140	4106	Vestf/Telem	728	1998	4	0	2	1	1		1	2	2	2	2		13	10	286
41060210	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	160	5	10	278
41060211	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	110	9	10	282
41060212	4106	Vestf/Telem	728	1998	14	2	2	1	1	1	1	1	3	2	2	161	12	10	285
41060219	4106	Vestf/Telem	728	1998	14	2	0	1	0	1		1	3	0	2	168	5	10	278
41060220	4106	Vestf/Telem	728	1998	2	0	0	0	0			0	0	0	2	126	10	10	283
41060221	4106	Vestf/Telem	728	1998	3	0	0	0	0			0	0	0	2	137	9	10	282
41060224	4106	Vestf/Telem	728	1998	3	1	0	1	0	0		0	1	0	2	143	5	10	278
41060225	4106	Vestf/Telem	728	1998	4	1	1	1	1	0	0	0	1	1	2	203	18	10	291
41060227	4106	Vestf/Telem	728	1998	4	1	1	1	1	0	0	0	1	1	2	168	8	10	281
41060229	4106	Vestf/Telem	728	1998	2	0	0	0	0			0	0	0	2	113	11	10	284
41060232	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	116	7	10	280
41060233	4106	Vestf/Telem	728	1998	5	1	1	1	1	0	0	0	1	1	2	162	18	10	291
41060234	4106	Vestf/Telem	728	1998	2	0	1	0	1		0	0	0	1	2	178	20	10	293
41060237	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	135	31	10	304
41060238	4106	Vestf/Telem	728	1998	1	0	0		0			0	0	0	2	136	9	10	282
41060239	4106	Vestf/Telem	728	1998	2	0	1	0	1		0	0	0	1	2	148	14	10	287
41060242	4106	Vestf/Telem	728	1998	2	0	2	0	1		1	0	0	2	2	180	9	10	282
41060248	4106	Vestf/Telem	728	1998	17	2	0	1	0	1		5	7	0	2	154	28	10	301
41060250	4106	Vestf/Telem	728	1998	7	1	0	1	0	0		0	1	0	2	157	11	10	284
41060251	4106	Vestf/Telem	728	1998	3	1	1	1	1	0	0	0	1	1	2	151	16	10	289
41060252	4106	Vestf/Telem	728	1998	6	1	1	1	1	0	0	1	2	1	2	186	7	10	280
41060126	4106	Vestf/Telem	805	1998	9	2	1	1	1	1	0	1	3	1	2	212	10	10	283
41060018	4106	Vestf/Telem	811	1998	6	2	1	1	1	1	0	0	2	1	2	174	11	10	284
41060025	4106	Vestf/Telem	811	1998	10	1	0	1	0	0		1	2	0	2	158	17	10	290
41060108	4106	Vestf/Telem	811	1998	2	0	1	0	1		0	0	0	1	2	155	11	10	284
41060111	4106	Vestf/Telem	811	1998	3	1	0	1	0	0		0	1	0	2	170	10	10	283
41060114	4106	Vestf/Telem	811	1998	2	0	1	0	1		0	0	0	1	2	164	15	10	288
41060131	4106	Vestf/Telem	811	1998	14	1	0	1	0	0		1	2	0	2	234	16	10	289
41060135	4106	Vestf/Telem	811	1998	3	0	0	0	0			0	0	0	2	189	21	10	294
41060142	4106	Vestf/Telem	811	1998	6	1	1	1	1	0	0	0	1	1	2		8	10	281
41060145	4106	Vestf/Telem	811	1998	1	0	0		0			0	0	0	2		25	10	298
41060146	4106	Vestf/Telem	811	1998	7	1	1	1	1	0	0	0	1	1	2		18	10	291
41060153	4106	Vestf/Telem	811	1998	10	1	0	1	0	0		2	3	0	2		9	10	282
41060231	4106	Vestf/Telem		1999	8	2	1	1	1	1	0	2	4	1	2	199	12	10	285
41060239	4106	Vestf/Telem		1999	1	0	0		0			0	0	0	2	108	9	10	282
41060225	4106	Vestf/Telem	0	1999	9	1	1	1	1	0	0	2	3	1	2	144	5	10	278
41060115	4106	Vestf/Telem	604	1999	8	0	1	1	1		0	2	2	1	2	160	23	10	296
41060122	4106	Vestf/Telem	604	1999	3	1	1	1	1	0	0	0	1	1	2	163	30	10	303
41060123	4106	Vestf/Telem	604	1999	11	0	0	1	0			1	1	0	2	162	23	10	296
41060126	4106	Vestf/Telem	604	1999	4	0	0	0	0			0	0	0	2	164	29	10	302
41060127	4106	Vestf/Telem	604	1999	1	0	0		0			0	0	0	2	117	23	10	296
41060128	4106	Vestf/Telem	604	1999	11	2	0	1	0	1		1	3	0	2	178	23	10	296
41060230	4106	Vestf/Telem	604	1999	10	2	1	1	1	1	0	2	4	1	2	194	6	10	279
41060232	4106	Vestf/Telem	604	1999	2	0	0	0	0			0	0	0	2	149	9	10	282
41060240	4106	Vestf/Telem	604	1999	12	1	1	1	1	0	0	2	3	1	2	174	20	10	293
41060001	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	105	16	10	289
41060006	4106	Vestf/Telem	709	1999	2	0	1	1	1		0	0	0	1	2	166	15	10	288
41060009	4106	Vestf/Telem	709	1999	8	1	1	1	1	0	0	0	1	1	2	170	30	10	303
41060010	4106	Vestf/Telem	709	1999	9	2	1	1	1	1	0	2	4	1	2	176	31	10	304
41060014	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	140	10	10	283
41060018	4106	Vestf/Telem	709	1999	2	0	0	0	0			0	0	0	2	169	9	10	282
41060019	4106	Vestf/Telem	709	1999	3	1	2	1	1	0	1	0	1	2	2	210	5	10	278
41060022	4106	Vestf/Telem	709	1999	2	0	1	0	1		0	0	0	1	2	146	9	10	282
41060024	4106	Vestf/Telem	709	1999	2	0	0	0	0			0	0	0	2	142	9	10	282
41060029	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	130	9	10	282
41060030	4106	Vestf/Telem	709	1999	4	0	1	0	1		0	0	0	1	2	149	10	10	283
41060031	4106	Vestf/Telem	709	1999	5	2	2	1	1	1	1	0	2	2	2	150	31	10	304
41060034	4106	Vestf/Telem	709	1999	3	0	1	0	1		0	0	0	1	2	149	16	10	289
41060035	4106	Vestf/Telem	709	1999	4	1	0	1	0	0		0	1	0	2		28	10	301
41060036	4106	Vestf/Telem	709	1999	4	2	2	1	1	1	1	0	2	2	2	200	5	10	278
41060037	4106	Vestf/Telem	709	1999	3	0	2	0	1		1	0	0	2	2		11	10	284
41060038	4106	Vestf/Telem	709	1999	2	0	1	0	1		0	0	0	1	2	170	17	10	290
41060039	4106	Vestf/Telem	709	1999	2	0	0	0	0			0	0	0	2	148	5	10	278
41060041	4106	Vestf/Telem	709	1999	14	1	0	1	0	0		1	2	0	2	207	5	10	278
41060043	4106	Vestf/Telem	709	1999	5	1	2	1	1	0	1	0	1	2	2	152	20	10	293
41060044	4106	Vestf/Telem	709	1999	11	2	1	1	1	1	0	5	7	1	2	212	10	10	283
41060046	4106	Vestf/Telem	709	1999	7	2	2	1	1	1	1	2	4	2	2	185	10	10	283
41060048	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	131	16	10	289
41060049	4106	Vestf/Telem	709	1999	9	2	2	1	1	1	1	2	4	2	2		12	10	285
41060050	4106	Vestf/Telem	709	1999	7	2	1	1	1	1	0	2	4	1	2	198	5	10	278
41060052	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	128	29	10	302
41060054	4106	Vestf/Telem	709	1999	7	1	1	1	1	0	0	2	3	1	2	146	14	10	287
41060059	4106	Vestf/Telem	709	1999	4	2	1	1	1	1	0	3	5	1	2	175	26	10	299
41060060	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	125	24	10	297
41060062	4106	Vestf/Telem	709	1999	2	0	0	0	0			0	0	0	2	166	17	10	290
41060064	4106	Vestf/Telem	709	1999	2	0	1	0	1		0	0	0	1	2	156	27	10	300
41060067	4106	Vestf/Telem	709	1999	1	0	0		0			0	0	0	2	112	16	10	289
41060068	4106	Vestf/Telem	709	1999	2	0	0	0	0			0	0	0	2	170	6	10	279
41060264	4106	Vestf/Telem	709	1999	3	0	0	0	0			0	0	0	2	194	8	10	281
41060274	4106	Vestf/Telem	709	1999	3	0	1	0	1		0	0	0	1	2	166	12	10	285
41060071	4106	Vestf/Telem	718	1999	11	0	2	1	1		1	2	2	2	2	216	29	10	302
41060072	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	141	22	10	295
41060076	4106	Vestf/Telem	718	1999	4	1	1	1	1	0	0	0	1	1	2	176	11	10	284
41060084	4106	Vestf/Telem	718	1999	2	1	1	1	1	0	0	0	1	1	2	170	7	10	280
41060134	4106	Vestf/Telem	718	1999	5	1	1	1	1	0	0	1	2	1	2	176	5	10	278
41060139	4106	Vestf/Telem	718	1999	8	0	1	1	1		0	0	0	1	2	131	15	10	288
41060140	4106	Vestf/Telem	718	1999	5	0	0	1	0			1	1	0	2	141	14	10	287
41060141	4106	Vestf/Telem	718	1999	5	1	1	1	1	0	0	2	3	1	2	177	16	10	289
41060144	4106	Vestf/Telem	718	1999	10	2	2	1	1	1	1	2	4	3	2	156	14	10	287
41060145	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	137	13	10	286
41060146	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	116	7	10	280
41060150	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	136	8	10	281
41060151	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	139	18	10	291
41060152	4106	Vestf/Telem	718	1999	1	0	0		0			0	0	0	2	120	13	10	286
41060153	4106	Vestf/Telem	718	1999	3	2	0	1	0	1		1	3	0	2	162	6	10	279
41060154	4106	Vestf/Telem	718	1999	2	0	0	0	0			0	0	0	2	177	5	10	278
41060157	4106	Vestf/Telem	718	1999	8	0	2	1	1		1	3	3	2	2	206	8	10	281
41060088	4106	Vestf/Telem	719	1999	1	0	0		0			0	0	0	2	129	30	10	303
41060089	4106	Vestf/Telem	719	1999	7	1	2	1	1	0	1	1	2	2	2	136	12	10	285
41060092	4106	Vestf/Telem	719	1999	14	1	2	1	1	0	1	3	4	2	2	190	25	10	298
41060093	4106	Vestf/Telem	719	1999	2	0	0	0	0			0	0	0	2	159	11	10	284
41060168	4106	Vestf/Telem	719	1999	5	0	1	0	1		0	0	0	1	2	174	5	10	278
41060171	4106	Vestf/Telem	719	1999	1	0	0		0			0	0	0	2	144	10	10	283
41060247	4106	Vestf/Telem	719	1999	13	0	1	0	1		0	0	0	1	2	163	11	10	284
41060248	4106	Vestf/Telem	719	1999	6	1	0	1	0	0		4	5	0	2	173	10	10	283
41060249	4106	Vestf/Telem	719	1999	11	2	1	1	1	1	0	0	2	1	2	154	31	10	304
41060251	4106	Vestf/Telem	719	1999	1	0	0		0			0	0	0	2	101	7	10	280
41060252	4106	Vestf/Telem	719	1999	2	0	0	0	0			0	0	0	2	157	5	10	278
41060253	4106	Vestf/Telem	719	1999	3	0	1	0	1		0	0	0	1	2	189	7	10	280
41060256	4106	Vestf/Telem	719	1999	10	0	1	1	1		0	4	4	1	2	174	6	10	279
41060257	4106	Vestf/Telem	719	1999	4	2	1	1	1	1	0	0	2	1	2	167	8	10	281
41060258	4106	Vestf/Telem	719	1999	3	0	0	1	0			0	0	0	2	176	6	10	279
41060259	4106	Vestf/Telem	719	1999	2	0	0	0	0			0	0	0	2	147	6	10	279
41060260	4106	Vestf/Telem	719	1999	2	0	0	0	0			0	0	0	2	163	11	10	284
41060261	4106	Vestf/Telem	719	1999	4	2	1	1	1	1	0	1	3	1	2	193	8	10	281
41060263	4106	Vestf/Telem	719	1999	1	0	0		0			0	0	0	2	134	26	10	299
41060273	4106	Vestf/Telem	719	1999	8	1	2	1	1	0	1	4	5	2	2	175	6	10	279
41060278	4106	Vestf/Telem	719	1999	9	1	1	1	1	0	0	3	4	1	2	170	14	10	287
41060070	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	101	7	10	280
41060075	4106	Vestf/Telem	728	1999	6	1	1	1	1	0	0	1	2	1	2	103	6	10	279
41060077	4106	Vestf/Telem	728	1999	10	1	1	1	1	0	0	2	3	1	2	200	5	10	278
41060078	4106	Vestf/Telem	728	1999	4	1	1	1	1	0	0	0	1	1	2	168	7	10	280
41060080	4106	Vestf/Telem	728	1999	12	1	2	1	1	0	1	3	4	2	2	208	5	10	278
41060083	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	150	14	10	287
41060097	4106	Vestf/Telem	728	1999	9	1	1	1	1	0	0	0	1	1	2	166	8	10	281
41060102	4106	Vestf/Telem	728	1999	4	1	1	1	1	0	0	0	1	1	2	159	16	10	289
41060110	4106	Vestf/Telem	728	1999	10	1	1	1	1	0	0	2	3	1	2	172	31	10	304
41060119	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	105	30	10	303
41060121	4106	Vestf/Telem	728	1999	8	1	1	1	1	0	0	0	1	1	2	163	21	10	294
41060125	4106	Vestf/Telem	728	1999	15	1	1	1	1	0	0	1	2	1	2	142	21	10	294
41060131	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2		26	10	299
41060167	4106	Vestf/Telem	728	1999	4	0	0	0	0			0	0	0	2	205	9	10	282
41060173	4106	Vestf/Telem	728	1999	2	0	1	0	1		0	0	0	1	2	149	30	10	303
41060175	4106	Vestf/Telem	728	1999	2	0	1	0	1		0	0	0	1	2	187	8	10	281
41060179	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	109	8	10	281
41060181	4106	Vestf/Telem	728	1999	3	0	1	1	1		0	1	1	1	2	163	16	10	289
41060183	4106	Vestf/Telem	728	1999	7	2	1	1	1	1	0	1	3	1	2	190	9	10	282
41060186	4106	Vestf/Telem	728	1999	2	0	0	0	0			0	0	0	2	168	9	10	282
41060187	4106	Vestf/Telem	728	1999	7	1	1	1	1	0	0	2	3	1	2		7	10	280
41060189	4106	Vestf/Telem	728	1999	7	1	1	1	1	0	0	0	1	1	2	169	29	10	302
41060199	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	116	12	10	285
41060202	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	140	5	10	278
41060212	4106	Vestf/Telem	728	1999	11	2	2	1	1	1	1	5	7	2	2	160	22	10	295
41060213	4106	Vestf/Telem	728	1999	12	1	2	1	1	0	1	2	3	3	2	168	24	10	297
41060216	4106	Vestf/Telem	728	1999	12	1	1	1	1	0	0	1	2	1	2	195	13	10	286
41060222	4106	Vestf/Telem	728	1999	7	0	2	1	1		1	1	1	2	2	185	17	10	290
41060228	4106	Vestf/Telem	728	1999	7	1	0	1	0	0		1	2	0	2	153	5	10	278
41060235	4106	Vestf/Telem	728	1999	11	0	1	1	1		0	0	0	1	2	151	12	10	285
41060243	4106	Vestf/Telem	728	1999	3	0	1	0	1		0	0	0	1	2	108	14	10	287
41060282	4106	Vestf/Telem	728	1999	11	1	1	1	1	0	0	1	2	1	2	181	16	10	289
41060283	4106	Vestf/Telem	728	1999	12	1	1	1	1	0	0	2	3	1	2	177	23	10	296
41060287	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	158	12	10	285
41060288	4106	Vestf/Telem	728	1999	3	0	1	0	1		0	0	0	1	2	208	30	10	303
41060290	4106	Vestf/Telem	728	1999	1	0	0		0			0	0	0	2	102	17	10	290
41060292	4106	Vestf/Telem	728	1999	9	1	1	1	1	0	0	0	1	1	2	201	7	10	280
41060294	4106	Vestf/Telem	728	1999	3	0	1	0	1		0	0	0	1	2	195	13	10	286
41060295	4106	Vestf/Telem	728	1999	8	1	0	1	0	0		2	3	0	2	140	14	10	287
